id_usuario,fecha,ahorro_mensual,tasa_ahorro,gasto_promedio
9,2024-03-31,799710.2200000002,0.6619588216348775,1682.7879033915724
9,2024-04-30,938911.72,0.6619588216348775,1682.7879033915724
9,2024-05-31,531530.1100000001,0.6619588216348775,1682.7879033915724
9,2024-06-30,907994.0700000003,0.6619588216348775,1682.7879033915724
9,2024-07-31,726550.6400000004,0.6619588216348775,1682.7879033915724
9,2024-08-31,895358.0399999999,0.6619588216348775,1682.7879033915724
9,2024-09-30,779893.5499999998,0.6619588216348775,1682.7879033915724
9,2024-10-31,941309.8500000001,0.6619588216348775,1682.7879033915724
9,2024-11-30,1012032.7199999999,0.6619588216348775,1682.7879033915724
9,2024-12-31,648094.1300000001,0.6619588216348775,1682.7879033915724
9,2025-01-31,1298440.5,0.6619588216348775,1682.7879033915724
9,2025-02-28,748691.71,0.6619588216348775,1682.7879033915724
9,2025-03-31,713394.8800000001,0.6619588216348775,1682.7879033915724
9,2025-04-30,844305.65,0.6619588216348775,1682.7879033915724
9,2025-05-31,686666.0699999998,0.6619588216348775,1682.7879033915724
9,2025-06-30,968646.7199999997,0.6619588216348775,1682.7879033915724
9,2025-07-31,1140986.1600000001,0.6619588216348775,1682.7879033915724
9,2025-08-31,774540.74,0.6619588216348775,1682.7879033915724
9,2025-09-30,957009.4200000002,0.6619588216348775,1682.7879033915724
9,2025-10-31,-15938.61,0.6619588216348775,1682.7879033915724
10,2023-01-31,1448806.4200000002,0.6862234454253466,1651.0252962071731
10,2023-02-28,979062.19,0.6862234454253466,1651.0252962071731
10,2023-03-31,920321.9500000002,0.6862234454253466,1651.0252962071731
10,2023-04-30,544797.4700000001,0.6862234454253466,1651.0252962071731
10,2023-05-31,885568.6199999998,0.6862234454253466,1651.0252962071731
10,2023-06-30,739883.0000000001,0.6862234454253466,1651.0252962071731
10,2023-07-31,1302438.8000000003,0.6862234454253466,1651.0252962071731
10,2023-08-31,962191.4400000001,0.6862234454253466,1651.0252962071731
10,2023-09-30,1107970.26,0.6862234454253466,1651.0252962071731
10,2023-10-31,1296526.6099999999,0.6862234454253466,1651.0252962071731
10,2023-11-30,1683175.86,0.6862234454253466,1651.0252962071731
10,2023-12-31,607575.8,0.6862234454253466,1651.0252962071731
10,2024-01-31,1008515.88,0.6862234454253466,1651.0252962071731
10,2024-02-29,1020485.8200000001,0.6862234454253466,1651.0252962071731
10,2024-03-31,850324.4099999997,0.6862234454253466,1651.0252962071731
10,2024-04-30,826443.3800000002,0.6862234454253466,1651.0252962071731
10,2024-05-31,981032.19,0.6862234454253466,1651.0252962071731
10,2024-06-30,828329.8199999998,0.6862234454253466,1651.0252962071731
10,2024-07-31,1276188.5499999998,0.6862234454253466,1651.0252962071731
10,2024-08-31,1228585.81,0.6862234454253466,1651.0252962071731
10,2024-09-30,842221.7400000001,0.6862234454253466,1651.0252962071731
10,2024-10-31,703310.9,0.6862234454253466,1651.0252962071731
10,2024-11-30,1055212.3900000001,0.6862234454253466,1651.0252962071731
10,2024-12-31,1148299.9,0.6862234454253466,1651.0252962071731
10,2025-01-31,796262.2600000004,0.6862234454253466,1651.0252962071731
10,2025-02-28,316704.74999999994,0.6862234454253466,1651.0252962071731
10,2025-03-31,1216308.74,0.6862234454253466,1651.0252962071731
10,2025-04-30,939673.96,0.6862234454253466,1651.0252962071731
10,2025-05-31,1219730.5000000002,0.6862234454253466,1651.0252962071731
10,2025-06-30,679170.9700000002,0.6862234454253466,1651.0252962071731
10,2025-07-31,453257.8600000002,0.6862234454253466,1651.0252962071731
10,2025-08-31,748649.0200000001,0.6862234454253466,1651.0252962071731
10,2025-09-30,881985.43,0.6862234454253466,1651.0252962071731
10,2025-10-31,12101.920000000002,0.6862234454253466,1651.0252962071731
11,2023-01-31,692529.8699999999,0.6880822839442802,1694.4311575302943
11,2023-02-28,1152552.0100000002,0.6880822839442802,1694.4311575302943
11,2023-03-31,1151875.41,0.6880822839442802,1694.4311575302943
11,2023-04-30,1185913.86,0.6880822839442802,1694.4311575302943
11,2023-05-31,1099397.7999999998,0.6880822839442802,1694.4311575302943
11,2023-06-30,1502083.4300000004,0.6880822839442802,1694.4311575302943
11,2023-07-31,1005388.11,0.6880822839442802,1694.4311575302943
11,2023-08-31,940772.2200000002,0.6880822839442802,1694.4311575302943
11,2023-09-30,873751.16,0.6880822839442802,1694.4311575302943
11,2023-10-31,562393.3300000001,0.6880822839442802,1694.4311575302943
11,2023-11-30,1014224.13,0.6880822839442802,1694.4311575302943
11,2023-12-31,1094179.1900000004,0.6880822839442802,1694.4311575302943
11,2024-01-31,1408754.4499999997,0.6880822839442802,1694.4311575302943
11,2024-02-29,719752.9600000001,0.6880822839442802,1694.4311575302943
11,2024-03-31,874558.1599999998,0.6880822839442802,1694.4311575302943
11,2024-04-30,1099910.04,0.6880822839442802,1694.4311575302943
11,2024-05-31,942353.8099999999,0.6880822839442802,1694.4311575302943
11,2024-06-30,944003.8499999999,0.6880822839442802,1694.4311575302943
11,2024-07-31,598670.47,0.6880822839442802,1694.4311575302943
11,2024-08-31,1019846.0699999997,0.6880822839442802,1694.4311575302943
11,2024-09-30,1086332.2599999998,0.6880822839442802,1694.4311575302943
11,2024-10-31,1278281.8900000001,0.6880822839442802,1694.4311575302943
11,2024-11-30,803174.3999999999,0.6880822839442802,1694.4311575302943
11,2024-12-31,1075052.96,0.6880822839442802,1694.4311575302943
11,2025-01-31,968214.79,0.6880822839442802,1694.4311575302943
11,2025-02-28,665364.49,0.6880822839442802,1694.4311575302943
11,2025-03-31,1004173.5499999999,0.6880822839442802,1694.4311575302943
11,2025-04-30,1069709.7,0.6880822839442802,1694.4311575302943
11,2025-05-31,912987.0399999999,0.6880822839442802,1694.4311575302943
11,2025-06-30,772653.0899999999,0.6880822839442802,1694.4311575302943
11,2025-07-31,1204917.9700000002,0.6880822839442802,1694.4311575302943
11,2025-08-31,636583.6599999998,0.6880822839442802,1694.4311575302943
11,2025-09-30,1014495.22,0.6880822839442802,1694.4311575302943
11,2025-10-31,13797.409999999996,0.6880822839442802,1694.4311575302943
12,2023-01-31,797394.42,0.6663292838189301,1674.646237244898
12,2023-02-28,679908.03,0.6663292838189301,1674.646237244898
12,2023-03-31,946672.9900000002,0.6663292838189301,1674.646237244898
12,2023-04-30,739734.0599999998,0.6663292838189301,1674.646237244898
12,2023-05-31,1250457.3299999998,0.6663292838189301,1674.646237244898
12,2023-06-30,927446.04,0.6663292838189301,1674.646237244898
12,2023-07-31,854924.0399999999,0.6663292838189301,1674.646237244898
12,2023-08-31,1053451.0899999999,0.6663292838189301,1674.646237244898
12,2023-09-30,446067.9499999999,0.6663292838189301,1674.646237244898
12,2023-10-31,830387.3400000001,0.6663292838189301,1674.646237244898
12,2023-11-30,820521.3399999999,0.6663292838189301,1674.646237244898
12,2023-12-31,1027620.0500000002,0.6663292838189301,1674.646237244898
12,2024-01-31,1155537.79,0.6663292838189301,1674.646237244898
12,2024-02-29,702129.68,0.6663292838189301,1674.646237244898
12,2024-03-31,1194215.7099999997,0.6663292838189301,1674.646237244898
12,2024-04-30,936154.8,0.6663292838189301,1674.646237244898
12,2024-05-31,918440.5399999998,0.6663292838189301,1674.646237244898
12,2024-06-30,905745.9899999998,0.6663292838189301,1674.646237244898
12,2024-07-31,873436.4400000001,0.6663292838189301,1674.646237244898
12,2024-08-31,914701.23,0.6663292838189301,1674.646237244898
12,2024-09-30,689585.0200000001,0.6663292838189301,1674.646237244898
12,2024-10-31,987205.15,0.6663292838189301,1674.646237244898
12,2024-11-30,1099076.5,0.6663292838189301,1674.646237244898
12,2024-12-31,740488.57,0.6663292838189301,1674.646237244898
12,2025-01-31,791551.8900000001,0.6663292838189301,1674.646237244898
12,2025-02-28,1012941.19,0.6663292838189301,1674.646237244898
12,2025-03-31,818254.25,0.6663292838189301,1674.646237244898
12,2025-04-30,771824.32,0.6663292838189301,1674.646237244898
12,2025-05-31,1164899.6600000001,0.6663292838189301,1674.646237244898
12,2025-06-30,568862.5,0.6663292838189301,1674.646237244898
12,2025-07-31,754932.99,0.6663292838189301,1674.646237244898
12,2025-08-31,792097.4999999999,0.6663292838189301,1674.646237244898
12,2025-09-30,662144.3500000001,0.6663292838189301,1674.646237244898
12,2025-10-31,11679.090000000004,0.6663292838189301,1674.646237244898
13,2023-01-31,724342.05,0.6786907591320913,1682.3306149918774
13,2023-02-28,446738.8699999998,0.6786907591320913,1682.3306149918774
