empresa_id,fecha,flujo_neto,margen_operativo,gasto_promedio
E002,2023-05-31,45070262.269999996,0.5163277405627038,84812.99798267822
E002,2023-06-30,40683907.86,0.5163277405627038,84812.99798267822
E002,2023-07-31,59141273.33,0.5163277405627038,84812.99798267822
E002,2023-08-31,50058750.02000001,0.5163277405627038,84812.99798267822
E002,2023-09-30,40699065.91000001,0.5163277405627038,84812.99798267822
E002,2023-10-31,31643674.67,0.5163277405627038,84812.99798267822
E002,2023-11-30,33305638.260000005,0.5163277405627038,84812.99798267822
E002,2023-12-31,37459395.88000001,0.5163277405627038,84812.99798267822
E002,2024-01-31,49862222.22,0.5163277405627038,84812.99798267822
E002,2024-02-29,35905076.95,0.5163277405627038,84812.99798267822
E002,2024-03-31,45666195.239999995,0.5163277405627038,84812.99798267822
E002,2024-04-30,42725023.129999995,0.5163277405627038,84812.99798267822
E002,2024-05-31,49542097.74999999,0.5163277405627038,84812.99798267822
E002,2024-06-30,38730110.18999998,0.5163277405627038,84812.99798267822
E002,2024-07-31,48366173.91,0.5163277405627038,84812.99798267822
E002,2024-08-31,48749087.45,0.5163277405627038,84812.99798267822
E002,2024-09-30,39419212.519999996,0.5163277405627038,84812.99798267822
E002,2024-10-31,45045653.699999996,0.5163277405627038,84812.99798267822
E002,2024-11-30,27089022.25,0.5163277405627038,84812.99798267822
E002,2024-12-31,54805454.53000001,0.5163277405627038,84812.99798267822
E002,2025-01-31,39451073.089999996,0.5163277405627038,84812.99798267822
E002,2025-02-28,41734992.10000001,0.5163277405627038,84812.99798267822
E002,2025-03-31,44595693.62,0.5163277405627038,84812.99798267822
E002,2025-04-30,37471196.99000002,0.5163277405627038,84812.99798267822
E002,2025-05-31,25172976.28000001,0.5163277405627038,84812.99798267822
E002,2025-06-30,37250509.77000001,0.5163277405627038,84812.99798267822
E002,2025-07-31,28567164.85000001,0.5163277405627038,84812.99798267822
E002,2025-08-31,37213623.959999986,0.5163277405627038,84812.99798267822
E002,2025-09-30,42467629.25,0.5163277405627038,84812.99798267822
E002,2025-10-31,1052927.0999999994,0.5163277405627038,84812.99798267822
E003,2023-01-31,46638514.210000016,0.4996746101599015,85563.37389712178
E003,2023-02-28,33726273.379999995,0.4996746101599015,85563.37389712178
E003,2023-03-31,40207037.48000002,0.4996746101599015,85563.37389712178
E003,2023-04-30,27273560.159999996,0.4996746101599015,85563.37389712178
E003,2023-05-31,49904785.77,0.4996746101599015,85563.37389712178
E003,2023-06-30,26113952.950000003,0.4996746101599015,85563.37389712178
E003,2023-07-31,40019262.57999999,0.4996746101599015,85563.37389712178
E003,2023-08-31,40845089.03999999,0.4996746101599015,85563.37389712178
E003,2023-09-30,45198789.629999995,0.4996746101599015,85563.37389712178
E003,2023-10-31,43652799.46000001,0.4996746101599015,85563.37389712178
E003,2023-11-30,34415787.06,0.4996746101599015,85563.37389712178
E003,2023-12-31,33395412.269999996,0.4996746101599015,85563.37389712178
E003,2024-01-31,26831339.83,0.4996746101599015,85563.37389712178
E003,2024-02-29,45579016.039999984,0.4996746101599015,85563.37389712178
E003,2024-03-31,49801343.19000001,0.4996746101599015,85563.37389712178
E003,2024-04-30,31827647.36999999,0.4996746101599015,85563.37389712178
E003,2024-05-31,39620409.01,0.4996746101599015,85563.37389712178
E003,2024-06-30,39836287.69000002,0.4996746101599015,85563.37389712178
E003,2024-07-31,32482469.53,0.4996746101599015,85563.37389712178
E003,2024-08-31,45750513.18,0.4996746101599015,85563.37389712178
E003,2024-09-30,46966708.690000005,0.4996746101599015,85563.37389712178
E003,2024-10-31,35855026.38000001,0.4996746101599015,85563.37389712178
E003,2024-11-30,34075439.7,0.4996746101599015,85563.37389712178
E003,2024-12-31,43135415.37,0.4996746101599015,85563.37389712178
E003,2025-01-31,27032736.33999999,0.4996746101599015,85563.37389712178
E003,2025-02-28,27815961.300000004,0.4996746101599015,85563.37389712178
E003,2025-03-31,35662877.85000001,0.4996746101599015,85563.37389712178
E003,2025-04-30,44864970.97,0.4996746101599015,85563.37389712178
E003,2025-05-31,39583812.5,0.4996746101599015,85563.37389712178
E003,2025-06-30,37612373.44999999,0.4996746101599015,85563.37389712178
E003,2025-07-31,50466732.58,0.4996746101599015,85563.37389712178
E003,2025-08-31,45664594.75999999,0.4996746101599015,85563.37389712178
E003,2025-09-30,54659419.21000002,0.4996746101599015,85563.37389712178
E003,2025-10-31,902579.52,0.4996746101599015,85563.37389712178
E004,2023-01-31,40327927.669999994,0.5114594022887354,85041.76286107198
E004,2023-02-28,30959368.16000001,0.5114594022887354,85041.76286107198
E004,2023-03-31,42097607.80000001,0.5114594022887354,85041.76286107198
E004,2023-04-30,46000825.800000004,0.5114594022887354,85041.76286107198
E004,2023-05-31,53773316.97,0.5114594022887354,85041.76286107198
E004,2023-06-30,37249653.88,0.5114594022887354,85041.76286107198
E004,2023-07-31,42312531.53,0.5114594022887354,85041.76286107198
E004,2023-08-31,32363812.190000013,0.5114594022887354,85041.76286107198
E004,2023-09-30,37439625.31999999,0.5114594022887354,85041.76286107198
E004,2023-10-31,32967692.11999999,0.5114594022887354,85041.76286107198
E004,2023-11-30,39815594.02000001,0.5114594022887354,85041.76286107198
E004,2023-12-31,45564841.56,0.5114594022887354,85041.76286107198
E004,2024-01-31,38246627.40999999,0.5114594022887354,85041.76286107198
E004,2024-02-29,27216425.949999996,0.5114594022887354,85041.76286107198
E004,2024-03-31,31889935.99000001,0.5114594022887354,85041.76286107198
E004,2024-04-30,39087519.000000015,0.5114594022887354,85041.76286107198
E004,2024-05-31,33426209.810000002,0.5114594022887354,85041.76286107198
E004,2024-06-30,56443792.370000005,0.5114594022887354,85041.76286107198
E004,2024-07-31,55018614.88999999,0.5114594022887354,85041.76286107198
E004,2024-08-31,27842435.290000014,0.5114594022887354,85041.76286107198
E004,2024-09-30,41320968.110000014,0.5114594022887354,85041.76286107198
E004,2024-10-31,49405119.53,0.5114594022887354,85041.76286107198
E004,2024-11-30,36466862.26999999,0.5114594022887354,85041.76286107198
E004,2024-12-31,43576753.34,0.5114594022887354,85041.76286107198
E004,2025-01-31,45676811.78,0.5114594022887354,85041.76286107198
E004,2025-02-28,43530679.42,0.5114594022887354,85041.76286107198
E004,2025-03-31,33603630.32000001,0.5114594022887354,85041.76286107198
E004,2025-04-30,38380419.32000001,0.5114594022887354,85041.76286107198
E004,2025-05-31,47266514.81999999,0.5114594022887354,85041.76286107198
E004,2025-06-30,46280541.51000001,0.5114594022887354,85041.76286107198
E004,2025-07-31,39423220.999999985,0.5114594022887354,85041.76286107198
E004,2025-08-31,31334324.519999996,0.5114594022887354,85041.76286107198
E004,2025-09-30,37950581.50999999,0.5114594022887354,85041.76286107198
E004,2025-10-31,2928946.89,0.5114594022887354,85041.76286107198
E005,2023-01-31,42978954.66999999,0.5062307011349644,85550.82188706884
E005,2023-02-28,40401012.59,0.5062307011349644,85550.82188706884
E005,2023-03-31,32320665.639999993,0.5062307011349644,85550.82188706884
E005,2023-04-30,30324561.560000002,0.5062307011349644,85550.82188706884
E005,2023-05-31,41578405.309999995,0.5062307011349644,85550.82188706884
E005,2023-06-30,46909437.95,0.5062307011349644,85550.82188706884
E005,2023-07-31,48772715.580000006,0.5062307011349644,85550.82188706884
E005,2023-08-31,25828446.91000001,0.5062307011349644,85550.82188706884
E005,2023-09-30,37444205.43999999,0.5062307011349644,85550.82188706884
E005,2023-10-31,40798923.21999999,0.5062307011349644,85550.82188706884
E005,2023-11-30,60113177.71,0.5062307011349644,85550.82188706884
E005,2023-12-31,42189049.830000006,0.5062307011349644,85550.82188706884
E005,2024-01-31,42738000.080000006,0.5062307011349644,85550.82188706884
E005,2024-02-29,40345079.61999999,0.5062307011349644,85550.82188706884
E005,2024-03-31,56133575.72999999,0.5062307011349644,85550.82188706884
E005,2024-04-30,44914788.11999999,0.5062307011349644,85550.82188706884
E005,2024-05-31,31228021.249999985,0.5062307011349644,85550.82188706884
E005,2024-06-30,47353175.269999996,0.5062307011349644,85550.82188706884
E005,2024-07-31,44170837.70999999,0.5062307011349644,85550.82188706884
E005,2024-08-31,33115864.979999997,0.5062307011349644,85550.82188706884
E005,2024-09-30,34373755.91999999,0.5062307011349644,85550.82188706884
E005,2024-10-31,26738387.059999995,0.5062307011349644,85550.82188706884
E005,2024-11-30,37988042.3,0.5062307011349644,85550.82188706884
E005,2024-12-31,31672332.02000001,0.5062307011349644,85550.82188706884
E005,2025-01-31,43134101.52999999,0.5062307011349644,85550.82188706884
E005,2025-02-28,40172509.80000001,0.5062307011349644,85550.82188706884
E005,2025-03-31,35369179.72,0.5062307011349644,85550.82188706884
E005,2025-04-30,39001589.36000002,0.5062307011349644,85550.82188706884
E005,2025-05-31,35473383.63000001,0.5062307011349644,85550.82188706884
E005,2025-06-30,35540509.67999999,0.5062307011349644,85550.82188706884
E005,2025-07-31,39383581.88000002,0.5062307011349644,85550.82188706884
E005,2025-08-31,48691769.830000006,0.5062307011349644,85550.82188706884
E005,2025-09-30,37628378.61,0.5062307011349644,85550.82188706884
E005,2025-10-31,2400757.93,0.5062307011349644,85550.82188706884
E006,2023-01-31,43607843.739999995,0.5064474921930809,85678.04208829759
E006,2023-02-28,38342565.37000001,0.5064474921930809,85678.04208829759
E006,2023-03-31,31963656.090000004,0.5064474921930809,85678.04208829759
E006,2023-04-30,43869010.25,0.5064474921930809,85678.04208829759
E006,2023-05-31,51692093.379999995,0.5064474921930809,85678.04208829759
E006,2023-06-30,39707629.260000005,0.5064474921930809,85678.04208829759
E006,2023-07-31,36920658.4,0.5064474921930809,85678.04208829759
E006,2023-08-31,37701013.56999999,0.5064474921930809,85678.04208829759
E006,2023-09-30,41390614.85000001,0.5064474921930809,85678.04208829759
E006,2023-10-31,42656776.52000001,0.5064474921930809,85678.04208829759
E006,2023-11-30,47478709.76999999,0.5064474921930809,85678.04208829759
E006,2023-12-31,36840324.14000001,0.5064474921930809,85678.04208829759
E006,2024-01-31,32816411.830000013,0.5064474921930809,85678.04208829759
E006,2024-02-29,41916290.870000005,0.5064474921930809,85678.04208829759
E006,2024-03-31,37634646.58000001,0.5064474921930809,85678.04208829759
E006,2024-04-30,28960800.24000001,0.5064474921930809,85678.04208829759
E006,2024-05-31,39104517.17,0.5064474921930809,85678.04208829759
E006,2024-06-30,43348589.54,0.5064474921930809,85678.04208829759
E006,2024-07-31,41242486.60000001,0.5064474921930809,85678.04208829759
E006,2024-08-31,36418777.67,0.5064474921930809,85678.04208829759
E006,2024-09-30,36896993.45999998,0.5064474921930809,85678.04208829759
E006,2024-10-31,61160347.379999995,0.5064474921930809,85678.04208829759
E006,2024-11-30,39803708.58000001,0.5064474921930809,85678.04208829759
E006,2024-12-31,35277081.26,0.5064474921930809,85678.04208829759
E006,2025-01-31,43381453.510000005,0.5064474921930809,85678.04208829759
E006,2025-02-28,33702552.339999996,0.5064474921930809,85678.04208829759
E006,2025-03-31,32184985.17,0.5064474921930809,85678.04208829759
E006,2025-04-30,42371454.80999998,0.5064474921930809,85678.04208829759
E006,2025-05-31,29349260.72,0.5064474921930809,85678.04208829759
E006,2025-06-30,43811396.66999999,0.5064474921930809,85678.04208829759
E006,2025-07-31,49471847.47000001,0.5064474921930809,85678.04208829759
E006,2025-08-31,52700567.379999995,0.5064474921930809,85678.04208829759
E006,2025-09-30,34354077.21000001,0.5064474921930809,85678.04208829759
E006,2025-10-31,163967.68999999994,0.5064474921930809,85678.04208829759
E007,2023-01-31,34177801.519999996,0.5005010270156205,85746.55025053592
E007,2023-02-28,34969846.269999996,0.5005010270156205,85746.55025053592
E007,2023-03-31,35154481.78999999,0.5005010270156205,85746.55025053592
E007,2023-04-30,33341895.730000004,0.5005010270156205,85746.55025053592
E007,2023-05-31,38466739.10000002,0.5005010270156205,85746.55025053592
E007,2023-06-30,42010816.870000005,0.5005010270156205,85746.55025053592
E007,2023-07-31,39548524.080000006,0.5005010270156205,85746.55025053592
E007,2023-08-31,37626119.730000004,0.5005010270156205,85746.55025053592
E007,2023-09-30,32632599.019999996,0.5005010270156205,85746.55025053592
E007,2023-10-31,45695865.36999999,0.5005010270156205,85746.55025053592
E007,2023-11-30,27251434.010000005,0.5005010270156205,85746.55025053592
E007,2023-12-31,44048836.59000001,0.5005010270156205,85746.55025053592
E007,2024-01-31,33405589.400000006,0.5005010270156205,85746.55025053592
E007,2024-02-29,37264967.92999999,0.5005010270156205,85746.55025053592
E007,2024-03-31,34618964.45999999,0.5005010270156205,85746.55025053592
E007,2024-04-30,34251347.230000004,0.5005010270156205,85746.55025053592
E007,2024-05-31,49951718.860000014,0.5005010270156205,85746.55025053592
E007,2024-06-30,44671991.989999995,0.5005010270156205,85746.55025053592
E007,2024-07-31,39477384.239999995,0.5005010270156205,85746.55025053592
E007,2024-08-31,52670685.639999986,0.5005010270156205,85746.55025053592
E007,2024-09-30,33114034.940000005,0.5005010270156205,85746.55025053592
E007,2024-10-31,47875725.000000015,0.5005010270156205,85746.55025053592
E007,2024-11-30,27609879.370000012,0.5005010270156205,85746.55025053592
E007,2024-12-31,38104315.81000001,0.5005010270156205,85746.55025053592
E007,2025-01-31,45277996.84,0.5005010270156205,85746.55025053592
E007,2025-02-28,40433083.67,0.5005010270156205,85746.55025053592
E007,2025-03-31,35444197.85,0.5005010270156205,85746.55025053592
E007,2025-04-30,47127187.54000001,0.5005010270156205,85746.55025053592
E007,2025-05-31,45812100.210000016,0.5005010270156205,85746.55025053592
E007,2025-06-30,36338733.900000006,0.5005010270156205,85746.55025053592
E007,2025-07-31,37950806.120000005,0.5005010270156205,85746.55025053592
E007,2025-08-31,37401150.35,0.5005010270156205,85746.55025053592
E007,2025-09-30,35441133.83000001,0.5005010270156205,85746.55025053592
E007,2025-10-31,3424427.46,0.5005010270156205,85746.55025053592
E008,2023-01-31,48303183.42999999,0.49936957559120115,85530.62593401455
E008,2023-02-28,41000509.900000006,0.49936957559120115,85530.62593401455
E008,2023-03-31,30154920.019999996,0.49936957559120115,85530.62593401455
E008,2023-04-30,44476578.06999999,0.49936957559120115,85530.62593401455
E008,2023-05-31,44764734.50000001,0.49936957559120115,85530.62593401455
E008,2023-06-30,36092674.510000005,0.49936957559120115,85530.62593401455
E008,2023-07-31,37553406.010000005,0.49936957559120115,85530.62593401455
E008,2023-08-31,34929657.5,0.49936957559120115,85530.62593401455
E008,2023-09-30,35299880.36,0.49936957559120115,85530.62593401455
E008,2023-10-31,34373531.66000001,0.49936957559120115,85530.62593401455
E008,2023-11-30,24160113.429999992,0.49936957559120115,85530.62593401455
E008,2023-12-31,35750247.40000002,0.49936957559120115,85530.62593401455
E008,2024-01-31,49918141.97,0.49936957559120115,85530.62593401455
E008,2024-02-29,31959566.11999999,0.49936957559120115,85530.62593401455
E008,2024-03-31,45922460.589999996,0.49936957559120115,85530.62593401455
E008,2024-04-30,40138322.60000002,0.49936957559120115,85530.62593401455
E008,2024-05-31,39458778.19,0.49936957559120115,85530.62593401455
E008,2024-06-30,38154979.20000001,0.49936957559120115,85530.62593401455
E008,2024-07-31,52632785.05,0.49936957559120115,85530.62593401455
E008,2024-08-31,30077870.72999999,0.49936957559120115,85530.62593401455
E008,2024-09-30,32169582.14,0.49936957559120115,85530.62593401455
E008,2024-10-31,38063894.47,0.49936957559120115,85530.62593401455
E008,2024-11-30,30030412.729999997,0.49936957559120115,85530.62593401455
E008,2024-12-31,32465132.67000001,0.49936957559120115,85530.62593401455
E008,2025-01-31,41632415.82000001,0.49936957559120115,85530.62593401455
E008,2025-02-28,36006337.68000001,0.49936957559120115,85530.62593401455
E008,2025-03-31,51983763.62000002,0.49936957559120115,85530.62593401455
E008,2025-04-30,35475860.74999999,0.49936957559120115,85530.62593401455
E008,2025-05-31,41797505.59999999,0.49936957559120115,85530.62593401455
E008,2025-06-30,43945463.59,0.49936957559120115,85530.62593401455
E008,2025-07-31,35383205.72,0.49936957559120115,85530.62593401455
E008,2025-08-31,41276584.599999994,0.49936957559120115,85530.62593401455
E008,2025-09-30,40747764.35000001,0.49936957559120115,85530.62593401455
E008,2025-10-31,1324451.5699999998,0.49936957559120115,85530.62593401455
E009,2023-01-31,49975046.93999998,0.5280908180476804,84944.90458753316
E009,2023-02-28,39977734.889999986,0.5280908180476804,84944.90458753316
E009,2023-03-31,38325712.88000001,0.5280908180476804,84944.90458753316
E009,2023-04-30,53762118.51999999,0.5280908180476804,84944.90458753316
E009,2023-05-31,50948689.53,0.5280908180476804,84944.90458753316
E009,2023-06-30,47824013.51,0.5280908180476804,84944.90458753316
E009,2023-07-31,27627639.949999996,0.5280908180476804,84944.90458753316
E009,2023-08-31,58185485.879999995,0.5280908180476804,84944.90458753316
E009,2023-09-30,47668930.85000002,0.5280908180476804,84944.90458753316
E009,2023-10-31,53741648.19,0.5280908180476804,84944.90458753316
E009,2023-11-30,58573785.260000005,0.5280908180476804,84944.90458753316
E009,2023-12-31,37628702.25,0.5280908180476804,84944.90458753316
E009,2024-01-31,48329578.14,0.5280908180476804,84944.90458753316
E009,2024-02-29,41287181.980000004,0.5280908180476804,84944.90458753316
E009,2024-03-31,31332308.639999986,0.5280908180476804,84944.90458753316
E009,2024-04-30,41951996.13000001,0.5280908180476804,84944.90458753316
E009,2024-05-31,25912694.080000013,0.5280908180476804,84944.90458753316
E009,2024-06-30,34359845.84,0.5280908180476804,84944.90458753316
E009,2024-07-31,45737105.010000005,0.5280908180476804,84944.90458753316
E009,2024-08-31,52081437.03,0.5280908180476804,84944.90458753316
E009,2024-09-30,35067264.99,0.5280908180476804,84944.90458753316
E009,2024-10-31,33506856.599999987,0.5280908180476804,84944.90458753316
E009,2024-11-30,54457049.67999999,0.5280908180476804,84944.90458753316
E009,2024-12-31,32634343.450000003,0.5280908180476804,84944.90458753316
E009,2025-01-31,38053217.87999999,0.5280908180476804,84944.90458753316
E009,2025-02-28,40386606.620000005,0.5280908180476804,84944.90458753316
E009,2025-03-31,43321857.87,0.5280908180476804,84944.90458753316
E009,2025-04-30,46510789.99000001,0.5280908180476804,84944.90458753316
E009,2025-05-31,47752651.110000014,0.5280908180476804,84944.90458753316
E009,2025-06-30,50976116.46000001,0.5280908180476804,84944.90458753316
E009,2025-07-31,41894712.58,0.5280908180476804,84944.90458753316
E009,2025-08-31,38147810.669999994,0.5280908180476804,84944.90458753316
E009,2025-09-30,41938963.489999995,0.5280908180476804,84944.90458753316
E009,2025-10-31,3590944.7300000004,0.5280908180476804,84944.90458753316
E010,2023-01-31,43948653.86999999,0.5070132926023382,85912.12042378493
E010,2023-02-28,36942909.230000004,0.5070132926023382,85912.12042378493
E010,2023-03-31,48718024.46,0.5070132926023382,85912.12042378493
E010,2023-04-30,48941100.28,0.5070132926023382,85912.12042378493
E010,2023-05-31,46517098.05,0.5070132926023382,85912.12042378493
E010,2023-06-30,43337369.15,0.5070132926023382,85912.12042378493
E010,2023-07-31,33409602.54,0.5070132926023382,85912.12042378493
E010,2023-08-31,53171975.22,0.5070132926023382,85912.12042378493
E010,2023-09-30,36634497.97,0.5070132926023382,85912.12042378493
E010,2023-10-31,41291052.68000001,0.5070132926023382,85912.12042378493
E010,2023-11-30,51670579.03999999,0.5070132926023382,85912.12042378493
E010,2023-12-31,34855919.98,0.5070132926023382,85912.12042378493
E010,2024-01-31,40789006.57000001,0.5070132926023382,85912.12042378493
E010,2024-02-29,38964964.55000001,0.5070132926023382,85912.12042378493
E010,2024-03-31,46237325.54999998,0.5070132926023382,85912.12042378493
E010,2024-04-30,32379662.53,0.5070132926023382,85912.12042378493
E010,2024-05-31,41129685.50999999,0.5070132926023382,85912.12042378493
E010,2024-06-30,48256322.75999998,0.5070132926023382,85912.12042378493
E010,2024-07-31,41134192.02999999,0.5070132926023382,85912.12042378493
E010,2024-08-31,32460095.749999993,0.5070132926023382,85912.12042378493
E010,2024-09-30,51679172.980000004,0.5070132926023382,85912.12042378493
E010,2024-10-31,44059925.67000001,0.5070132926023382,85912.12042378493
E010,2024-11-30,46385920.53000002,0.5070132926023382,85912.12042378493
E010,2024-12-31,53791069.7,0.5070132926023382,85912.12042378493
E010,2025-01-31,24159691.130000003,0.5070132926023382,85912.12042378493
E010,2025-02-28,31665756.46,0.5070132926023382,85912.12042378493
E010,2025-03-31,38219712.32000002,0.5070132926023382,85912.12042378493
E010,2025-04-30,27028630.969999984,0.5070132926023382,85912.12042378493
E010,2025-05-31,39523042.260000005,0.5070132926023382,85912.12042378493
E010,2025-06-30,41512949.379999995,0.5070132926023382,85912.12042378493
E010,2025-07-31,28463496.310000002,0.5070132926023382,85912.12042378493
E010,2025-08-31,40679789.480000004,0.5070132926023382,85912.12042378493
E010,2025-09-30,27339991.82999999,0.5070132926023382,85912.12042378493
E010,2025-10-31,-939108.1299999999,0.5070132926023382,85912.12042378493
E011,2023-01-31,37681445.19000002,0.5183800659435508,85452.7028941957
E011,2023-02-28,49703022.41000001,0.5183800659435508,85452.7028941957
E011,2023-03-31,47990019.599999994,0.5183800659435508,85452.7028941957
E011,2023-04-30,62655019.18999999,0.5183800659435508,85452.7028941957
E011,2023-05-31,42623737.37,0.5183800659435508,85452.7028941957
E011,2023-06-30,32805709.28000001,0.5183800659435508,85452.7028941957
E011,2023-07-31,40303837.83999999,0.5183800659435508,85452.7028941957
E011,2023-08-31,36342106.15999999,0.5183800659435508,85452.7028941957
E011,2023-09-30,57743945.89,0.5183800659435508,85452.7028941957
E011,2023-10-31,48456697.86,0.5183800659435508,85452.7028941957
E011,2023-11-30,34171928.67,0.5183800659435508,85452.7028941957
E011,2023-12-31,34750645.510000005,0.5183800659435508,85452.7028941957
E011,2024-01-31,34607157.72,0.5183800659435508,85452.7028941957
E011,2024-02-29,36467755.97,0.5183800659435508,85452.7028941957
E011,2024-03-31,37624484.28999999,0.5183800659435508,85452.7028941957
E011,2024-04-30,42222884.13000001,0.5183800659435508,85452.7028941957
E011,2024-05-31,41774520.07000001,0.5183800659435508,85452.7028941957
E011,2024-06-30,36451004.30000001,0.5183800659435508,85452.7028941957
E011,2024-07-31,35559877.280000016,0.5183800659435508,85452.7028941957
E011,2024-08-31,33503828.859999992,0.5183800659435508,85452.7028941957
E011,2024-09-30,54453468.309999995,0.5183800659435508,85452.7028941957
E011,2024-10-31,40812176.97999999,0.5183800659435508,85452.7028941957
E011,2024-11-30,40080633.82,0.5183800659435508,85452.7028941957
E011,2024-12-31,47864972.87999999,0.5183800659435508,85452.7028941957
E011,2025-01-31,44737897.33999999,0.5183800659435508,85452.7028941957
E011,2025-02-28,35945841.93999998,0.5183800659435508,85452.7028941957
E011,2025-03-31,40975737.79,0.5183800659435508,85452.7028941957
E011,2025-04-30,43189523.5,0.5183800659435508,85452.7028941957
E011,2025-05-31,33021815.930000007,0.5183800659435508,85452.7028941957
E011,2025-06-30,46585036.0,0.5183800659435508,85452.7028941957
E011,2025-07-31,42730101.87,0.5183800659435508,85452.7028941957
E011,2025-08-31,54084816.46999999,0.5183800659435508,85452.7028941957
E011,2025-09-30,38972166.90999999,0.5183800659435508,85452.7028941957
E011,2025-10-31,-371182.9199999999,0.5183800659435508,85452.7028941957
E012,2023-01-31,48765670.95999999,0.5070968804357019,86157.84991268994
E012,2023-02-28,30524928.00999999,0.5070968804357019,86157.84991268994
E012,2023-03-31,42473186.269999996,0.5070968804357019,86157.84991268994
E012,2023-04-30,41930482.21000001,0.5070968804357019,86157.84991268994
E012,2023-05-31,43093185.289999984,0.5070968804357019,86157.84991268994
E012,2023-06-30,39461850.34,0.5070968804357019,86157.84991268994
E012,2023-07-31,41518577.94,0.5070968804357019,86157.84991268994
E012,2023-08-31,33558404.95,0.5070968804357019,86157.84991268994
E012,2023-09-30,41263688.739999995,0.5070968804357019,86157.84991268994
E012,2023-10-31,40803708.21000001,0.5070968804357019,86157.84991268994
E012,2023-11-30,37569329.53,0.5070968804357019,86157.84991268994
E012,2023-12-31,32821615.499999985,0.5070968804357019,86157.84991268994
E012,2024-01-31,44548228.76,0.5070968804357019,86157.84991268994
E012,2024-02-29,37266939.300000004,0.5070968804357019,86157.84991268994
E012,2024-03-31,51345560.93,0.5070968804357019,86157.84991268994
E012,2024-04-30,36891363.22,0.5070968804357019,86157.84991268994
E012,2024-05-31,36638142.65,0.5070968804357019,86157.84991268994
E012,2024-06-30,45589258.30000001,0.5070968804357019,86157.84991268994
E012,2024-07-31,30296872.409999996,0.5070968804357019,86157.84991268994
E012,2024-08-31,47878342.379999995,0.5070968804357019,86157.84991268994
E012,2024-09-30,44148005.53,0.5070968804357019,86157.84991268994
E012,2024-10-31,24949655.070000008,0.5070968804357019,86157.84991268994
E012,2024-11-30,31426201.76000002,0.5070968804357019,86157.84991268994
E012,2024-12-31,52089878.04999999,0.5070968804357019,86157.84991268994
E012,2025-01-31,52208973.84999999,0.5070968804357019,86157.84991268994
E012,2025-02-28,32681497.180000007,0.5070968804357019,86157.84991268994
E012,2025-03-31,44634157.01999999,0.5070968804357019,86157.84991268994
E012,2025-04-30,42378665.47,0.5070968804357019,86157.84991268994
E012,2025-05-31,29765141.54999999,0.5070968804357019,86157.84991268994
E012,2025-06-30,41055335.47999999,0.5070968804357019,86157.84991268994
